dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
bitbrains_rnd/5T/medium,TimeCopilot_LLM_Vote,2251243.414398786,2251243.414398786,151.09488440589962,4.41509413396687,0.650352393608953,0.7304594103481344,164.10438452752132,1500.4144142198802,6.313008599643145,0.6357332318168106,0.5888339367493599,Web/CloudOps,2,"['Moirai', 'Sundial', 'Toto']","[0.2323, 0.0, 0.7677]"
