dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
saugeen/W/short,SLSQPEnsemble_3-models_moirai-sundial-toto_opt-random_1-windows,989.0366627776093,989.0366627776093,14.510831109343064,1.1772305584199918,0.3615963451772969,0.3865600144029503,16.648966653739837,31.448953285882336,0.9493128055355484,0.43802150315911526,0.37332132569055737,Nature,1
