dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
m_dense/H/medium,TimeCopilot_LLM_Vote,36968.90243895654,36968.90243895654,79.19509180774266,0.6862237857216401,0.25195868392423953,0.1950435938511667,9.409494175041552,192.27298936396795,0.33453071038209664,0.1377894545087067,0.11522630947861244,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.7847, 0.1335, 0.0818]"
