dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
ett1/D/short,TimeCopilot_LLM_Vote,43969.64550503055,43969.64550503055,140.84985127766086,1.7272396458172905,1.3313633841043588,0.4740092440254022,10.783953957644103,209.68940246238137,0.5507561710359847,0.36994680641807487,0.28354386416592825,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.5183, 0.0, 0.4817]"
