dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
m4_monthly/M/short,SLSQPEnsemble_3-models_chronos-flowstate-timesfm_opt-mae_1-windows,1808501.6461790996,1808501.6461790996,549.1854334125364,0.9073566268036815,0.15876378065769672,0.12978148538031753,7.545220404800502,1344.805430602918,0.2794967342146175,0.11413958601299404,0.09112986386311266,Econ/Fin,1
