dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
electricity/H/medium,TimeCopilot_LLM_Vote,5502171.2841670215,5502171.2841670215,226.57724322535165,0.9846754796078868,0.22862064953567807,0.12595549565567415,14.634766469096363,2345.67075357285,0.9155925547494213,0.08844056083182,0.0757139386030876,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.3741, 0.6259, 0.0]"
