dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
kdd_cup_2018/H/medium,TimeCopilot_LLM_Vote,4453.309802975697,4453.309802975697,20.74171089801612,0.8399632830683339,0.8244878167270695,0.4635524729226661,11.66721032798242,66.73312373158997,1.3968451269916602,0.4341615703454397,0.37627228823368464,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]"
