dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
solar/H/long,TimeCopilot_LLM_Vote,426.8293029065832,426.8293029065832,9.869492579515384,0.7498669257923659,4.2789195469378365,1.3845188521176965,11.071160793403946,20.65984760124293,0.7163145678374215,0.3421932943709071,0.2927912451478957,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]"
