dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
loop_seattle/5T/long,TimeCopilot_LLM_Vote,83.78976536601611,83.78976536601611,5.503884527902824,0.8690041031355098,0.18295124248842243,0.12430936421486606,9.311834924015699,9.153674965062727,0.16183884623317557,0.09730980455348902,0.08047387324502481,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.1961, 0.767, 0.0369]"
