dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
ett1/H/short,TimeCopilot_LLM_Vote,99.00162255435505,99.00162255435505,4.8888212824353605,0.8161747636362136,0.4900453149641399,0.25861691683021715,6.377236564930556,9.949955907156326,0.46440514914262543,0.22818129024753717,0.1818860832357203,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.2345, 0.573, 0.1925]"
