dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
saugeen/W/short,TimeCopilot_LLM_Vote,1043.5913637676883,1043.5913637676883,14.524608090720037,1.178350370535205,0.33162595492408686,0.3717300719680122,22.375517993813187,32.30466473696467,0.9751431672322134,0.4384373727978881,0.3848844802628926,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.8817, 0.1183]"
