dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
loop_seattle/H/short,TimeCopilot_LLM_Vote,59.48450107922682,59.48450107922682,4.127499353115265,0.8371425069894803,0.11166672314601632,0.09511473503889145,8.736300892036423,7.7126195990225535,0.13652121099462833,0.07306093640846155,0.06059683173172373,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.5721, 0.2526, 0.1753]"
