dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
solar/D/short,TimeCopilot_LLM_Vote,133051.99640765786,133051.99640765786,260.51061292523605,1.0166721691170526,1.104268164831361,0.43614099606446544,4.565687923129424,364.7629317894814,0.5269581965851973,0.37634910462232835,0.28961585287386016,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.4215, 0.5343, 0.0442]"
