dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
bizitobs_l2c/5T/short,TimeCopilot_LLM_Vote,14.388877641741184,14.388877641741184,2.3549490020983654,0.24454378774516208,0.1449747674549956,0.18801415891785725,2.1264745182579032,3.793267409732826,0.13027615683796903,0.08087848084625121,0.06566129174750261,Web/CloudOps,7,"['Moirai', 'Sundial', 'Toto']","[0.1574, 0.6968, 0.1458]"
