dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list,source_path
electricity/W/short,TimeCopilot_LLM_Vote,115599359314.24852,115599359314.24852,37711.61704020415,1.6439466394278377,0.2517502624487542,0.1044943876305895,13.929196018174322,339999.0578137659,0.775765649874376,0.086045465211354,0.0653596344491641,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.3917, 0.1572, 0.4511]",all_data_combined.csv
electricity/W/short,TimeCopilot_LLM_Vote,122099743899.6412,122099743899.6412,37833.47876968595,1.64922026131775,0.2529624135775796,0.1046645753683151,13.506442899872743,349427.7377364899,0.7972787859834648,0.0863235134635291,0.0661185495489592,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.3782, 0.4274, 0.1944]",all_data_combined.csv
electricity/D/short,TimeCopilot_LLM_Vote,1531675202.835902,1531675202.835902,4350.370464913855,1.4106608546338415,0.3679671907112081,0.0951976542669601,11.549602640299351,39136.62227167672,0.643144707484402,0.0714910377467772,0.0561010004275572,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.549, 0.2376, 0.2134]",all_data_combined.csv
electricity/D/short,TimeCopilot_LLM_Vote,1478884441.2274702,1478884441.2274702,4342.3551342435285,1.4063881629596655,0.3782542514147845,0.0945739397955531,12.249318298671644,38456.26660542427,0.631964203890612,0.0713593192386348,0.0567032943512265,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.4454, 0.5168, 0.0378]",all_data_combined.csv
electricity/D/short,TimeCopilot_LLM_Vote,1435869611.921976,1435869611.921976,4290.876782332672,1.4153062599585324,0.3696972370715026,0.0952962580902244,12.06105124416358,37892.870199049,0.6227057294504655,0.0705133589165697,0.0560334535457881,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.4392, 0.5038, 0.057]",all_data_combined.csv
electricity/H/short,TimeCopilot_LLM_Vote,1290958.022407969,1290958.022407969,157.71908258096784,0.8832457949212958,0.1809479158935925,0.1203904879905519,11.751466462968285,1136.2033367350973,0.5363691181215557,0.0744546706560304,0.0620191007090043,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.4301, 0.4711, 0.0988]",all_data_combined.csv
electricity/H/short,TimeCopilot_LLM_Vote,1284655.5565671965,1284655.5565671965,157.3705548362093,0.8827608209129205,0.1806160129512792,0.1203309944896399,11.706268367014289,1133.4264672078186,0.535058237391558,0.0742901406700208,0.061857937394918,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.4277, 0.459, 0.1133]",all_data_combined.csv
electricity/H/short,TimeCopilot_LLM_Vote,1370107.6067893032,1370107.6067893032,158.44006811475427,0.8741355368797418,0.1797905662070058,0.1199784688890115,10.65779698896157,1170.5159575116024,0.5525671256007613,0.0747950273179345,0.0618859872497543,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.4527, 0.4342, 0.1131]",all_data_combined.csv
electricity/H/medium,TimeCopilot_LLM_Vote,5580090.898011499,5580090.898011499,226.9595148368405,0.977855222985644,0.2257076324458286,0.124651457716876,13.112941873505292,2362.2216022235298,0.922052896115005,0.0885897740327085,0.0751115260492162,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.3709, 0.6291, 0.0]",all_data_combined.csv
electricity/H/medium,TimeCopilot_LLM_Vote,5502171.2841670215,5502171.2841670215,226.57724322535165,0.9846754796078868,0.228620649535678,0.1259554956556741,14.634766469096364,2345.67075357285,0.9155925547494213,0.08844056083182,0.0757139386030876,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.3741, 0.6259, 0.0]",all_data_combined.csv
electricity/H/medium,TimeCopilot_LLM_Vote,5591500.206394658,5591500.206394658,227.00730197779788,0.9772345121716316,0.2257420034678867,0.1246038490596486,13.117304956088056,2364.6353220728683,0.9229950504731728,0.0886084269277948,0.0751696050334516,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.3621, 0.6379, 0.0]",all_data_combined.csv
electricity/H/long,TimeCopilot_LLM_Vote,9309556.860591378,9309556.860591378,265.3694877573868,1.0747205840491807,0.2747345262797666,0.1354940992468004,17.714586544165194,3051.1566430767493,1.2033752946806082,0.1046616489697066,0.0914481673714749,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.093, 0.9069, 0.0]",all_data_combined.csv
electricity/H/long,TimeCopilot_LLM_Vote,9142875.461255908,9142875.461255908,264.1614147207203,1.0756415949029197,0.2744054230858302,0.1353606420856364,17.42552499214373,3023.7188131927724,1.1925538225359555,0.1041851853145899,0.0906940286254637,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.1751, 0.8249, 0.0]",all_data_combined.csv
electricity/H/long,TimeCopilot_LLM_Vote,9071541.183672994,9071541.183672994,263.69441398633086,1.072441360752865,0.2747994433600325,0.1344505138882063,16.46915051859714,3011.8999292262342,1.187892458129018,0.1040010003604554,0.0902658039628403,Energy,1,"['Moirai', 'Sundial', 'Toto']","[0.1767, 0.8233, 0.0]",all_data_combined.csv
restaurant/D/short,TimeCopilot_LLM_Vote,141.3842121791593,141.3842121791593,7.16737369570227,0.6865318982151729,0.6823327887283429,0.3950990653983766,4.579172359198757,11.890509332201011,0.5472287895012045,0.3298591441142163,0.2592616103404555,Sales,1,"['Moirai', 'Sundial', 'Toto']","[0.6575, 0.3425, 0.0]",all_data_combined.csv
restaurant/D/short,TimeCopilot_LLM_Vote,141.2380708484043,141.2380708484043,7.165012349252922,0.6864969675242689,0.6816732181435193,0.3950806515874088,4.579809366461051,11.884362450228632,0.5469458957506532,0.3297504694794326,0.259130170233633,Sales,1,"['Moirai', 'Sundial', 'Toto']","[0.6603, 0.3397, 0.0]",all_data_combined.csv
restaurant/D/short,TimeCopilot_LLM_Vote,141.39373635555938,141.39373635555938,7.166131134090791,0.6864403745206252,0.6802951077078531,0.3950093697041704,4.568236834769145,11.890909820344252,0.5472472208934781,0.3298019585498697,0.2590721156016995,Sales,1,"['Moirai', 'Sundial', 'Toto']","[0.6725, 0.3275, 0.0]",all_data_combined.csv
ett1/15T/short,TimeCopilot_LLM_Vote,4.885869517056258,4.885869517056258,1.0653665468700697,0.6770911548765639,0.5022319880873084,0.2322457460263219,4.938901431567876,2.210400306970721,0.4178576662765519,0.2013986234078697,0.1586132886258413,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.5091, 0.1265, 0.3644]",all_data_combined.csv
ett1/15T/short,TimeCopilot_LLM_Vote,4.86607370828701,4.86607370828701,1.0650041112691235,0.6772641122214411,0.502196323715324,0.2321308005220759,4.923315354603164,2.2059178833961632,0.4170103016393769,0.2013301079928523,0.1587225748185067,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.4912, 0.1733, 0.3355]",all_data_combined.csv
ett1/15T/short,TimeCopilot_LLM_Vote,4.893885165615891,4.893885165615891,1.066387265458299,0.6777166284297209,0.5045409075780626,0.2312315339017342,4.917559521494951,2.2122127306423067,0.4182002897929009,0.2015915817086163,0.158701789281399,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.5388, 0.118, 0.3433]",all_data_combined.csv
ett1/15T/medium,TimeCopilot_LLM_Vote,9.375670225447744,9.375670225447744,1.5817050289517018,1.0011156582069822,0.7600632007182815,0.3883345179114975,8.508781861525325,3.061971623880232,0.5836148190134458,0.3014745424173831,0.2423449199104463,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.3873, 0.4501, 0.1625]",all_data_combined.csv
ett1/15T/medium,TimeCopilot_LLM_Vote,9.38207561203832,9.38207561203832,1.581196270817263,1.001248847832727,0.7633396333686587,0.388096266934724,8.451374186304829,3.063017403156293,0.5838141455774697,0.3013775726139283,0.2418379432160484,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.4096, 0.4303, 0.1602]",all_data_combined.csv
ett1/15T/medium,TimeCopilot_LLM_Vote,9.404148971767272,9.404148971767272,1.5803025176170558,1.0004706359406728,0.7603981875148457,0.38810302788019,8.380967344497028,3.066618491395249,0.5845005165563641,0.3012072223702769,0.2417549939744258,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.3988, 0.4207, 0.1805]",all_data_combined.csv
ett1/15T/long,TimeCopilot_LLM_Vote,8.568806903778837,8.568806903778837,1.560406774291586,1.017623261324031,0.8060658858610352,0.3922026587149577,8.486900009057285,2.9272524496153105,0.5579372111959613,0.2974150740206728,0.2376698062654471,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.2912, 0.462, 0.2468]",all_data_combined.csv
ett1/15T/long,TimeCopilot_LLM_Vote,8.52490030691488,8.52490030691488,1.5599494834874537,1.019000217858281,0.8025676973777016,0.3928253297363361,8.506917112441974,2.9197431919459764,0.556505939259463,0.2973279139412622,0.237719254774142,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.291, 0.4591, 0.2498]",all_data_combined.csv
ett1/15T/long,TimeCopilot_LLM_Vote,8.342181129186935,8.342181129186935,1.577321135785375,1.041936915897687,0.7996267754367478,0.404568324400009,8.58343782882742,2.888283422586318,0.5505096761138971,0.3006389680453392,0.2397669665653631,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.092, 0.6741, 0.234]",all_data_combined.csv
ett1/W/short,TimeCopilot_LLM_Vote,1157547.619245743,1157547.619245743,851.4494845260317,1.543865533383379,0.6192623246642147,0.5389638472730381,8.635630284354974,1075.893869880177,0.4281238499900912,0.3388120720754369,0.2588321735750944,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.5972, 0.155, 0.2478]",all_data_combined.csv
ett1/W/short,TimeCopilot_LLM_Vote,1166767.7167041053,1166767.7167041053,855.6487393300961,1.5589787587410684,0.626615388244183,0.5442276918782191,8.676830298488602,1080.1702257996678,0.4298255140774461,0.3404830557887335,0.2610456982237171,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.6321, 0.153, 0.2149]",all_data_combined.csv
ett1/W/short,TimeCopilot_LLM_Vote,1128089.9176290652,1128089.9176290652,851.5223362438015,1.5498213066596864,0.6548841822966255,0.5395169604683581,8.565812296816437,1062.1157741174288,0.4226412168339633,0.338841061512744,0.2562189920023047,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.5227, 0.1641, 0.3132]",all_data_combined.csv
ett1/D/short,TimeCopilot_LLM_Vote,43969.64550503055,43969.64550503055,140.84985127766086,1.7272396458172905,1.3313633841043588,0.4740092440254022,10.783953957644105,209.68940246238137,0.5507561710359847,0.3699468064180748,0.2835438641659282,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.5183, 0.0, 0.4817]",all_data_combined.csv
ett1/D/short,TimeCopilot_LLM_Vote,44128.73126772484,44128.73126772484,140.9900364524686,1.7376646492847807,1.3419973080908334,0.4776367461743707,10.999890762784432,210.0683966419624,0.5517516118200196,0.3703150074296971,0.2829202696260593,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.6073, 0.0, 0.3927]",all_data_combined.csv
ett1/D/short,TimeCopilot_LLM_Vote,46914.24100415783,46914.24100415783,143.68853286292034,1.7132760271793186,1.738934339524027,0.4617098312101523,10.685032207778672,216.5969552051871,0.5688990874408293,0.3774026977617891,0.2898727477204654,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.0, 1.0]",all_data_combined.csv
ett1/H/short,TimeCopilot_LLM_Vote,97.88849260087822,97.88849260087822,4.887389019793762,0.819062203575578,0.4810693280944966,0.2597068678150592,6.903979731096348,9.893861359493483,0.4617869871109008,0.2281144406904246,0.1835249210038748,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.2283, 0.6796, 0.0921]",all_data_combined.csv
ett1/H/short,TimeCopilot_LLM_Vote,97.82596637070588,97.82596637070588,4.894902893583758,0.8199812528537082,0.4830356637347457,0.2598809338607942,7.071576884096031,9.890701005020112,0.4616394804380829,0.2284651439207346,0.1834385017655649,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.1819, 0.7013, 0.1167]",all_data_combined.csv
ett1/H/short,TimeCopilot_LLM_Vote,99.00162255435504,99.00162255435504,4.8888212824353605,0.8161747636362136,0.4900453149641399,0.2586169168302171,6.377236564930556,9.949955907156326,0.4644051491426254,0.2281812902475371,0.1818860832357203,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.2345, 0.573, 0.1925]",all_data_combined.csv
ett1/H/medium,TimeCopilot_LLM_Vote,129.56243308647862,129.56243308647862,6.668904991866853,1.272453866787623,3903740261140.227,0.4467251914693963,15.132469108678665,11.382549498529697,0.545197138741156,0.319424740526898,0.2635689332842236,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.0769, 0.866, 0.0572]",all_data_combined.csv
ett1/H/medium,TimeCopilot_LLM_Vote,131.94732204655605,131.94732204655605,6.654034149931416,1.2592943301243429,3417354050249.094,0.4405264236408884,12.402695774454788,11.486832550644936,0.550192049735373,0.318712462449397,0.2583355361824376,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.2065, 0.6363, 0.1572]",all_data_combined.csv
ett1/H/medium,TimeCopilot_LLM_Vote,133.01414936826416,133.01414936826416,6.665331153693633,1.2587371835786736,4193844215984.618,0.4413166102563638,11.951032800781269,11.533176031270145,0.5524117926004871,0.3192535621501542,0.2585237632528976,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.1903, 0.6369, 0.1728]",all_data_combined.csv
ett1/H/long,TimeCopilot_LLM_Vote,143.229101349403,143.229101349403,6.977103566305993,1.3726922347565575,3304776736472.5625,0.469310932429249,18.873368032739688,11.96783611808764,0.5731137511617653,0.3341183784332027,0.279597066556972,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.2916, 0.7084, 0.0]",all_data_combined.csv
ett1/H/long,TimeCopilot_LLM_Vote,143.7234671165774,143.7234671165774,7.027981789535203,1.3829564224033493,3802565685652.2993,0.4745990168385343,18.97011184481248,11.988472259490674,0.5741019712787774,0.3365548263490686,0.2809425313410871,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.2656, 0.7344, 0.0]",all_data_combined.csv
ett1/H/long,TimeCopilot_LLM_Vote,139.19992714133238,139.19992714133238,7.0087584355236805,1.3901988632830773,3673089652695.492,0.4832900302584363,15.3647956223192,11.798301875326482,0.5649951234616107,0.3356342615603509,0.274639039266758,Energy,7,"['Moirai', 'Sundial', 'Toto']","[0.0434, 0.8495, 0.1071]",all_data_combined.csv
sz_taxi/15T/short,TimeCopilot_LLM_Vote,16.60596254401356,16.60596254401356,2.727696457958328,0.5440211938422701,1207139574547.7727,0.3936209328571605,3.9220630480408913,4.075041416232915,0.3810338006480538,0.2550512846936647,0.2013696867182157,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.531, 0.2932, 0.1758]",all_data_combined.csv
sz_taxi/15T/short,TimeCopilot_LLM_Vote,16.60910523106568,16.60910523106568,2.7280325700536365,0.5441048526494995,1187049451057.2087,0.3936714367823722,3.911408496694406,4.075426999845008,0.3810698543648573,0.255082712612068,0.2012799418275418,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.5498, 0.2374, 0.2128]",all_data_combined.csv
sz_taxi/15T/short,TimeCopilot_LLM_Vote,16.4811960638514,16.4811960638514,2.736692927122664,0.5460290877332122,1152509943893.7144,0.3951690769643984,4.781708039589535,4.059703937955501,0.3795996808334378,0.2558924930368351,0.2074345871218903,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.5573, 0.3276, 0.115]",all_data_combined.csv
sz_taxi/15T/medium,TimeCopilot_LLM_Vote,16.50729452727858,16.50729452727858,2.7897537671210166,0.5437534524073067,11447068648449.35,0.4086660910518611,4.200840366150231,4.062916997340529,0.3781222427958521,0.2596331532154024,0.2070831375364815,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.163, 0.3544, 0.4826]",all_data_combined.csv
sz_taxi/15T/medium,TimeCopilot_LLM_Vote,16.48341553967397,16.48341553967397,2.814487711731384,0.5489861507095116,10751766442238.018,0.4134821746835813,4.9529269819104345,4.059977283147527,0.3778486533219435,0.2619350596081203,0.2131897434703365,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.101, 0.6363, 0.2626]",all_data_combined.csv
sz_taxi/15T/medium,TimeCopilot_LLM_Vote,16.509132912457396,16.509132912457396,2.787758126167591,0.5433970519150659,11414232009666.604,0.4083186115901385,4.207138517439774,4.06314323061068,0.3781432975778132,0.2594474255144382,0.2069016479040876,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.1509, 0.3498, 0.4993]",all_data_combined.csv
sz_taxi/15T/long,TimeCopilot_LLM_Vote,16.09355283484306,16.09355283484306,2.734600131052152,0.5161810674867878,8287011290615.828,0.400492321541202,4.196511088322383,4.011677060138697,0.3713136826170923,0.2531097169399404,0.2017405876647117,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.0444, 0.9556]",all_data_combined.csv
sz_taxi/15T/long,TimeCopilot_LLM_Vote,16.04507699558267,16.04507699558267,2.730844603799103,0.5154997878452019,8174836959565.878,0.3999873620784655,4.186213448858729,4.005630661404353,0.3707540387207954,0.2527621120271834,0.2014900076914203,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.0482, 0.9518]",all_data_combined.csv
sz_taxi/15T/long,TimeCopilot_LLM_Vote,15.974141974603974,15.974141974603974,2.72837165890188,0.5149675466378498,8029210334340.651,0.3998551526970395,4.16734904393924,3.996766439836581,0.3699335821624727,0.2525332206525957,0.2011079370712117,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.1058, 0.8942]",all_data_combined.csv
sz_taxi/H/short,TimeCopilot_LLM_Vote,7.157189172180353,7.157189172180353,1.842736702887932,0.5612294033409095,1.084526650086625,0.2959609353894133,3.990144025360203,2.6752923526561267,0.2492199915788131,0.1716622951954179,0.1355413014669149,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.5496, 0.1221, 0.3283]",all_data_combined.csv
sz_taxi/H/short,TimeCopilot_LLM_Vote,7.123969333555603,7.123969333555603,1.8475801606088047,0.5626950322642522,1.1190747979249969,0.2964149408643024,4.227675166748215,2.669076494511838,0.2486409460353095,0.1721134931705514,0.1373726584529182,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.4315, 0.3433, 0.2252]",all_data_combined.csv
sz_taxi/H/short,TimeCopilot_LLM_Vote,7.164288252786472,7.164288252786472,1.8425183939672125,0.5611541265837087,1.092602451719699,0.2958784828643712,3.98953395064635,2.6766188097647508,0.2493435592438994,0.1716419583722931,0.13545362762679,Transport,1,"['Moirai', 'Sundial', 'Toto']","[0.5618, 0.105, 0.3332]",all_data_combined.csv
us_births/M/short,TimeCopilot_LLM_Vote,67604701.97370024,67604701.97370024,6698.290580388025,0.7583487894186879,0.0205566972563554,0.0208695098280773,4.680522386979404,8222.20785274249,0.0255381215323132,0.0208048448743169,0.0157239411849826,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.5438, 0.0, 0.4562]",us_births/M/short/run_0/results.csv
us_births/M/short,TimeCopilot_LLM_Vote,65602535.57762971,65602535.57762971,6475.992781968623,0.7331701172771853,0.0198744553067795,0.0201767432036526,4.679877671154926,8099.539220080961,0.0251571135956106,0.0201143894280335,0.0152493324102645,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.5131, 0.0, 0.4869]",us_births/M/short/run_2/results.csv
us_births/M/short,TimeCopilot_LLM_Vote,64560237.26668661,64560237.26668661,6590.303254060692,0.7462085707627901,0.0202545111993205,0.020551281351619,4.479227190442635,8034.938535339683,0.0249564643092461,0.0204694369749925,0.0153346317635996,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.4923, 0.0, 0.5077]",us_births/M/short/run_1/results.csv
us_births/W/short,TimeCopilot_LLM_Vote,1621473.886357149,1621473.886357149,981.1631113370426,0.8923520785207658,0.0133186214318652,0.0133667576520435,6.063136879165993,1273.371071745055,0.01728588743927,0.0133191930290149,0.0105823429876049,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.8934, 0.0, 0.1066]",us_births/W/short/run_0/results.csv
us_births/W/short,TimeCopilot_LLM_Vote,1634335.6406256498,1634335.6406256498,982.8279497328882,0.8938943129739736,0.0133504324521199,0.013399447177534,6.292816872936955,1278.4113737860946,0.0173543090452532,0.0133417930469938,0.0106688835936691,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.9284, 0.0, 0.0716]",us_births/W/short/run_2/results.csv
us_births/W/short,TimeCopilot_LLM_Vote,1634406.7130296666,1634406.7130296666,982.0538771474296,0.893199654047972,0.0133422092964841,0.0133905787507291,6.215655354713562,1278.4391706411636,0.0173546863848351,0.0133312850875474,0.010661279574247,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.9364, 0.0, 0.0636]",us_births/W/short/run_1/results.csv
us_births/D/short,TimeCopilot_LLM_Vote,167746.19700668662,167746.19700668662,242.28181547027705,0.3567255464697186,0.0233197336762127,0.0229794651093874,3.718204456220112,409.5683056666942,0.0383937052011461,0.0227119541968033,0.0186062789463513,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.6666, 0.3334, 0.0]",us_births/D/short/run_0/results.csv
us_births/D/short,TimeCopilot_LLM_Vote,161950.2181902529,161950.2181902529,241.6654044856905,0.3558281140071301,0.023217598289764,0.0229051086293343,3.833914016642346,402.4303892479455,0.0377245834577393,0.0226541706688849,0.0185792968988891,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.5381, 0.4619, 0.0]",us_births/D/short/run_2/results.csv
us_births/D/short,TimeCopilot_LLM_Vote,167967.98775874832,167967.98775874832,242.3397134123321,0.3568124983849296,0.0233259988895193,0.0229859676077352,3.722221904686008,409.838977842211,0.0384190785212227,0.0227173816590562,0.01861337430006,Healthcare,1,"['Moirai', 'Sundial', 'Toto']","[0.6662, 0.3338, 0.0]",us_births/D/short/run_1/results.csv
kdd_cup_2018/D/short,TimeCopilot_LLM_Vote,2876.670039106788,2876.670039106788,21.08868706039662,1.1932549584236816,0.5243549151429657,0.464656844042171,9.114507701669988,53.63459740789324,1.2014719517917738,0.4724089902360638,0.3746867659820296,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.4286, 0.0, 0.5714]",kdd_cup_2018/D/short/run_0/results.csv
kdd_cup_2018/D/short,TimeCopilot_LLM_Vote,2871.192318592906,2871.192318592906,21.029909987277037,1.1916544123843522,0.5240491546572197,0.4637016387410712,9.178666073101294,53.58350789742032,1.2003274924906782,0.4710923213660705,0.3742541469250603,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.3695, 0.0, 0.6305]",kdd_cup_2018/D/short/run_2/results.csv
kdd_cup_2018/D/short,TimeCopilot_LLM_Vote,2878.9448390123557,2878.9448390123557,21.12220302529388,1.1951343524957163,0.5253812218945574,0.4652749144781238,9.132224880544118,53.65579967731685,1.2019469051475915,0.4731597834499114,0.3752281895206198,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.4476, 0.0, 0.5524]",kdd_cup_2018/D/short/run_1/results.csv
kdd_cup_2018/H/short,TimeCopilot_LLM_Vote,4052.9672974264113,4052.9672974264113,19.328461050521668,0.8002058818844637,0.7602782901208994,0.4364146415446874,8.870607648135277,63.6629193284946,1.332580192813928,0.4045796929386541,0.3384930276760634,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0932, 0.9012, 0.0055]",kdd_cup_2018/H/short/run_0/results.csv
kdd_cup_2018/H/short,TimeCopilot_LLM_Vote,4046.308825812129,4046.308825812129,19.37241183757272,0.8021187614403668,0.7631177427140776,0.4373030962172319,8.746523585227097,63.61060309266159,1.3314851192551125,0.4054996625049352,0.3385989364530841,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.8476, 0.1524]",kdd_cup_2018/H/short/run_2/results.csv
kdd_cup_2018/H/short,TimeCopilot_LLM_Vote,4059.765663429777,4059.765663429777,19.325693238785465,0.8006034416001976,0.7584245522899725,0.4371799861669889,9.367025758091716,63.716290408574295,1.333697346173112,0.4045217576266074,0.3408492869606229,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 0.8498, 0.1502]",kdd_cup_2018/H/short/run_1/results.csv
kdd_cup_2018/H/medium,TimeCopilot_LLM_Vote,4453.879397489807,4453.879397489807,20.755985706743072,0.8409069440835035,0.8249473749496683,0.4640201415750917,11.652442854449118,66.737391299704,1.3969344549204437,0.4344603679424049,0.376420465259488,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]",kdd_cup_2018/H/medium/run_0/results.csv
kdd_cup_2018/H/medium,TimeCopilot_LLM_Vote,4455.650531871484,4455.650531871484,20.76317459006661,0.8408815744682857,0.8259412915518408,0.4640956288348374,11.672247919760036,66.75065941151057,1.3972121805278337,0.4346108442887451,0.3766759989149598,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]",kdd_cup_2018/H/medium/run_2/results.csv
kdd_cup_2018/H/medium,TimeCopilot_LLM_Vote,4453.309802975697,4453.309802975697,20.74171089801612,0.8399632830683339,0.8244878167270695,0.4635524729226661,11.66721032798242,66.73312373158997,1.3968451269916602,0.4341615703454397,0.3762722882336846,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]",kdd_cup_2018/H/medium/run_1/results.csv
kdd_cup_2018/H/long,TimeCopilot_LLM_Vote,3272.658523376926,3272.658523376926,18.45510664526308,0.7749586990683136,0.7644930512702091,0.4690487762141146,11.012766118359371,57.20715447718865,1.3423109832713072,0.4330313677331731,0.3741747208282858,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]",kdd_cup_2018/H/long/run_0/results.csv
kdd_cup_2018/H/long,TimeCopilot_LLM_Vote,3274.2395645215784,3274.2395645215784,18.46470873757332,0.7753459125301275,0.7654119073760954,0.4692513795189321,11.042498238230989,57.22097136995822,1.3426351834013217,0.4332566716149726,0.3744815793297741,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]",kdd_cup_2018/H/long/run_2/results.csv
kdd_cup_2018/H/long,TimeCopilot_LLM_Vote,3274.37970163642,3274.37970163642,18.45128969446773,0.774690810207102,0.765338811708322,0.468921806099414,11.032766578338482,57.22219588268541,1.3426639154174111,0.4329418066455429,0.3742812603390834,Nature,1,"['Moirai', 'Sundial', 'Toto']","[0.0, 1.0, 0.0]",kdd_cup_2018/H/long/run_1/results.csv
m4_monthly/M/short,TimeCopilot_LLM_Vote,1908031.8752656656,1908031.8752656656,573.3228559327271,0.96401715013763,0.1636020668496035,0.1359012350658564,7.900885536314678,1381.315270047235,0.2870847328164949,0.1191561712826127,0.09478181681918,Econ/Fin,1,"['Moirai', 'Sundial', 'Toto']","[0.1096, 0.0, 0.8904]",m4_monthly/M/short/run_0/results.csv
m4_monthly/M/short,TimeCopilot_LLM_Vote,1909209.813988929,1909209.813988929,574.1404124785627,0.9657589054084916,0.1645370526453874,0.1362403808060436,7.889964561205646,1381.741587269099,0.2871733361704054,0.1193260875990489,0.0948714272292973,Econ/Fin,1,"['Moirai', 'Sundial', 'Toto']","[0.1148, 0.0, 0.8852]",m4_monthly/M/short/run_2/results.csv
m4_monthly/M/short,TimeCopilot_LLM_Vote,1908135.890143206,1908135.890143206,573.7576317981614,0.9656193415038968,0.1640776566907889,0.1361089317828569,7.877526421569846,1381.3529201993265,0.287092557810606,0.1192465326330371,0.0948323783894936,Econ/Fin,1,"['Moirai', 'Sundial', 'Toto']","[0.0704, 0.0, 0.9296]",m4_monthly/M/short/run_1/results.csv
