dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates,model_list,weight_list
jena_weather/10T/medium,TimeCopilot_LLM_Vote,1427.0911951130379,1427.0911951130379,9.651986081338421,0.6172155209628809,0.6748902808312666,0.6578276367127104,6.283603439607397,37.77686057778012,0.23183594755803424,0.05923407357731111,0.04914455834260269,Nature,21,"['Moirai', 'Sundial', 'Toto']","[0.1216, 0.1121, 0.7664]"
